"1","2","3","4"
65.42,0.774,5.085,19.47
32.66,0.494,2.558,12.25
55.14,0.61,4.637,14.92
78.69,4.651,11.06,13.41
167.8,3.05,20.52,24.63
63.21,1.171,5.467,14.54
36.23,0.754,3.091,10.59
26.57,0.559,2.145,8.302
20.17,0.464,1.905,9.423
23.83,0.457,2.793,8.109
18.99,0.505,2.217,6.863
19.76,0.533,2.654,6.355
18.04,0.368,2.285,5.364
14.7,0.314,1.652,4.864
12.61,0.274,1.344,4.326
10.82,0.245,1.111,3.933
9.739,0.224,0.988,3.637
9.519,0.228,1.111,3.803
12.55,0.411,1.728,3.822
30.75,1.042,6.603,6.34
22.82,1.957,4.218,4.793
115.7,4.926,20.25,17.53
89.92,2.362,22.28,16.27
121.3,2.257,13.12,26.75
81.21,4.702,8.016,19.06
42.26,1.664,4.317,13.04
28.57,1.106,2.962,9.998
21.83,0.802,2.247,8.014
18.02,0.629,1.837,6.733
15.44,0.508,1.56,5.744
13.66,0.451,1.38,5.062
12.43,0.404,1.249,4.536
11.37,0.361,1.122,4.131
10.48,0.331,1.001,3.823
10.27,0.348,1.017,4.398
17.58,0.699,2.093,5.42
21.14,1.922,3.48,4.903
30.47,1.363,3.07,11.34
36.96,1.492,2.823,11.34
35.42,1.185,2.831,10.58
192.6,4.021,25.74,43.57
90.77,3.01,12.3,21.57
78.89,1.764,8.919,19.53
72.8,2.044,8.559,18.53
42.85,2.073,4.633,13.55
30.33,1.164,3.261,10.67
23.74,0.844,2.49,8.724
20.15,0.697,2.116,7.514
17.55,0.818,1.823,6.489
17.33,0.733,1.725,5.77
17.64,0.575,1.708,5.112
15.39,0.475,1.519,4.554
13.23,0.429,1.341,4.15
11.92,0.391,1.224,3.833
11.06,0.358,1.125,3.542
10.24,0.332,1.014,3.309
9.619,0.319,0.958,3.163
9.157,0.306,0.913,2.975
8.586,0.28,0.843,2.679
8.089,0.265,0.791,2.344
7.858,0.268,0.793,2.294
38.85,1.559,4.751,6.235
29.95,1.036,6.065,5.71
38.71,0.924,6.545,8.278
51.89,0.552,6.537,8.679
83.73,1.143,7.924,11.87
50.16,0.7,4.342,8.193
25.75,0.475,2.552,5.933
19.65,0.41,1.976,5.008
16.36,0.364,1.641,4.492
18.5,0.371,1.766,4.637
16.99,0.337,1.536,3.987
14.13,0.307,1.343,3.577
12.79,0.292,1.372,3.339
109.4,1.005,8.524,13.92
63.67,1.495,5.814,12.47
211.5,1.323,7.385,54.73
80.69,0.969,4.061,31.85
57.9,0.798,3.407,21
147.5,3.148,21.99,31.23
259.4,3.992,31.19,73.09
82.29,1.276,8.336,27.48
152.8,2.811,23.81,39.17
73.46,1.213,7.755,21.5
45.39,0.813,4.47,15.28
97.06,0.896,7.962,26.41
219.2,6.039,51.28,84.17
123.1,1.665,12.2,35.34
66.41,1.177,8.177,20.42
50.77,0.889,5.643,15.45
94.95,1.046,15.58,24.74
121.2,0.803,10.03,28.18
48.48,0.836,5.334,15.91
53.47,2.404,8.471,15.97
79.48,1.653,14.06,18.72
93.3,1.181,14.07,20.35
73.14,0.845,7.974,20.35
53.77,0.649,4.993,15.45
31.1,0.488,2.929,10.99
23.94,0.433,2.284,8.677
19.78,0.382,1.886,7.115
17.01,0.355,1.663,6.116
31.49,0.417,3.935,12.88
54.33,0.539,7.34,14.87
44.23,0.533,4.949,11.51
51.63,0.496,4.799,16.52
31.66,0.434,3.15,10.38
22.1,0.364,2.241,8.15
18.45,0.355,1.889,7.009
18.73,0.402,2.111,6.375
16.55,0.342,1.816,5.422
14.28,0.304,1.532,4.725
13.05,0.282,1.363,4.247
11.99,0.268,1.257,3.853
11.2,0.249,1.173,3.522
10.4,0.236,1.079,3.259
9.876,0.229,1.031,3.068
9.512,0.23,1.015,2.941
9.043,0.224,0.917,2.726
8.387,0.21,0.887,2.572
8.188,0.189,0.84,2.408
7.412,0.187,0.776,2.261
7.319,0.16,0.737,2.17
6.823,0.175,0.658,2.072
6.838,0.173,0.712,2.047
6.752,0.158,0.691,1.997
6.476,0.145,0.598,1.921
6.036,0.149,0.549,1.842
6.281,0.155,0.673,1.839
5.879,0.143,0.516,1.76
5.917,0.366,0.7,1.843
26.43,1.479,4.138,2.965
19.45,0.496,2.098,2.678
12.97,0.366,1.406,2.33
10.56,0.312,1.179,2.119
9.263,0.271,1.043,2.114
48.85,0.465,3.275,8.688
125.8,4.007,19.91,23.92
279.9,4.541,60.78,59.39
507.5,5.343,85.5,89.41
238.8,2.271,24.17,45.69
69.37,1.1,7.573,21.06
43.7,0.822,4.843,15.13
34.38,0.735,4.81,12.14
45.21,0.794,5.989,10.9
28.53,0.558,3.287,8.222
23.97,0.507,3.172,7.255
53.31,0.593,7.504,11.01
149.2,1.854,40.02,25.54
83.62,1.011,10.6,20.09
44.38,0.687,5.444,13.42
35.19,0.804,4.339,12.1
33.92,1.143,4.132,11.56
43.36,1.127,6.139,14.31
42.18,0.791,4.227,11.66
26.39,0.584,2.819,8.994
21.43,0.491,2.339,7.664
18.86,0.444,2.048,6.816
17.11,0.474,1.837,6.492
16.02,0.471,1.652,6.897
24.12,0.668,3.904,14.55
39.6,0.624,4.032,12.74
138.7,1.311,11.35,50.25
197.3,1.086,18.39,48.78
124.4,1.911,12.83,42.16
97.62,1.133,8.287,28.82
45.72,0.682,4.266,17.62
31.81,0.522,3.03,12.81
24.69,0.442,2.324,9.779
20.09,0.382,1.918,7.852
17.11,0.335,1.61,6.494
14.9,0.299,1.371,5.429
13.13,0.271,1.196,4.663
11.89,0.255,1.065,4.13
11.07,0.253,1.011,3.756
10.74,0.272,1.029,3.615
176.2,2.497,28.12,32.72
281.6,3.527,34.21,44.26
71.9,0.932,6.262,19.2
68.83,1.013,5.786,18.85
76.39,1.514,8.285,18.4
61.69,0.9,10.39,16.61
54.57,0.639,5.74,13.6
32.22,0.478,3.146,10.45
24.5,0.413,2.368,8.499
20.13,0.37,1.953,7.249
17.04,0.335,1.629,6.155
15.06,0.307,1.405,5.687
13.24,0.271,1.182,4.865
11.73,0.246,1.056,4.156
10.69,0.231,0.965,3.71
9.783,0.214,0.876,3.471
9.051,0.207,0.817,3.22
8.763,0.241,0.79,3.041
8.17,0.203,0.692,2.833
7.713,0.195,0.657,2.681
7.777,0.243,0.689,2.708
7.442,0.196,0.624,2.548
6.941,0.188,0.589,2.343
6.596,0.181,0.563,2.441
6.229,0.167,0.52,2.234
5.823,0.16,0.488,2.095
5.523,0.154,0.464,2.015
5.289,0.15,0.446,1.967
6.134,0.338,0.778,1.887
7.595,0.275,0.976,1.988
5.866,0.182,0.588,1.725
5.221,0.156,0.495,1.612
5.027,0.152,0.467,1.56
5.032,0.146,0.464,1.564
4.848,0.131,0.435,1.476
4.623,0.125,0.425,1.447
4.668,0.118,0.453,1.404
4.426,0.109,0.408,1.361
3.577,0.103,0.382,1.318
3.222,0.103,0.372,1.269
3.296,0.123,0.371,1.253
3.344,0.13,0.39,1.276
4.344,0.157,0.545,1.397
5.488,0.124,0.536,1.344
4.079,0.112,0.44,1.28
3.491,0.111,0.414,1.243
3.544,0.101,0.401,1.221
3.308,0.104,0.385,1.194
3.254,0.131,0.377,1.182
3.22,0.111,0.353,1.173
3.143,0.102,0.347,1.15
3.093,0.093,0.319,1.121
2.905,0.091,0.309,1.127
2.995,0.088,0.299,1.113
2.759,0.086,0.293,1.108
2.732,0.083,0.288,1.106
2.69,0.081,0.278,1.076
2.566,0.075,0.264,1.001
2.711,0.072,0.261,0.918
2.652,0.072,0.25,0.905
2.384,0.07,0.249,0.838
2.307,0.064,0.232,0.798
2.886,0.223,0.314,1.045
2.881,0.116,0.344,0.982
2.645,0.095,0.289,0.975
2.586,0.081,0.271,0.874
2.458,0.086,0.281,0.862
2.395,0.078,0.268,0.835
2.538,0.079,0.278,1.043
15.45,0.102,0.891,3.223
35.65,0.129,1.96,3.233
27.95,0.13,1.053,10.05
28.08,0.12,0.92,7.069
38.27,0.235,2.238,8.555
28.08,0.163,1.8,7.742
28.54,0.713,3.27,4.657
23.66,0.363,3.143,3.726
16.03,0.207,1.941,2.868
18.09,0.787,2.933,2.565
45.11,0.628,8.691,4.784
22.79,0.313,2.987,3.575
16.69,0.306,2.373,3.43
31.8,0.375,2.752,7.051
23.62,0.352,1.965,5.198
15.82,0.301,1.458,3.794
22.21,0.488,1.708,6.237
19.54,0.341,1.462,4.185
15.63,0.318,1.238,3.945
13.65,0.264,1.044,3.484
9.964,0.193,0.771,3.226
10.67,0.182,0.694,5.99
14.64,0.158,0.63,7.536
10.15,0.143,0.55,4.215
8.229,0.131,0.507,3.426
7.486,0.109,0.451,2.841
6.245,0.096,0.387,2.413
5.557,0.108,0.367,2.178
5.141,0.099,0.359,1.98
5.464,0.189,0.405,5.29
46.97,0.322,1.769,10.36
13.99,0.151,0.73,4.282
9.336,0.193,0.531,3.515
10.28,0.618,0.51,5.108
13.22,1.02,0.622,3.881
12.12,0.398,0.687,3.137
18.1,0.581,1.525,4.325
15.92,0.319,1.592,3.673
10.67,0.225,0.802,2.961
9.832,0.194,0.668,3.767
17.76,0.192,1.469,3.822
11.09,0.163,0.835,2.877
8.044,0.145,0.576,2.504
6.801,0.136,0.456,2.431
6.518,0.142,0.454,2.773
9.001,0.154,0.517,3.434
10.48,0.129,0.567,3.076
7.513,0.117,0.449,2.427
6.046,0.11,0.385,2.197
5.371,0.097,0.348,2.038
4.687,0.084,0.316,1.841
4.268,0.081,0.297,1.766
3.899,0.083,0.298,1.699
3.678,0.079,0.295,1.638
3.459,0.076,0.277,1.572
3.334,0.071,0.265,1.516
3.171,0.07,0.257,1.478
3.289,0.081,0.276,1.761
16.38,0.382,1.002,6.168
12.11,0.142,0.636,3.267
7.217,0.103,0.403,2.708
56.97,2.218,5.714,8.727
77.08,3.403,9.08,5.775
34.03,0.844,3.288,4.353
15.54,0.408,1.399,3.418
10.98,0.291,0.948,2.965
8.517,0.238,0.742,2.639
7.8,0.251,0.653,2.7
10.37,0.929,0.696,2.693
12.9,0.532,0.99,3.178
8.615,0.3,0.647,2.412
16.97,1.307,1.277,2.26
12.18,0.525,1.027,2.094
8.042,0.333,0.699,1.945
7.067,0.498,0.589,1.918
28.81,1.635,3.711,7.609
24.13,0.647,2.14,4.798
11.72,0.406,1.066,3.153
8.888,0.311,0.821,2.649
7.547,0.257,0.677,2.329
6.73,0.225,0.566,2.217
6.209,0.2,0.516,2.044
5.651,0.178,0.454,1.871
5.11,0.159,0.41,1.76
4.692,0.148,0.382,1.647
4.404,0.132,0.362,1.548
4.106,0.126,0.342,1.465
3.667,0.118,0.334,1.39
3.35,0.117,0.332,1.331
3.208,0.101,0.308,1.272
3.241,0.097,0.299,1.243
3.187,0.091,0.289,1.234
2.989,0.086,0.264,1.2
2.873,0.084,0.257,1.164
2.959,0.078,0.242,1.116
2.882,0.076,0.238,1.103
2.607,0.075,0.236,1.117
3.074,0.123,0.265,2.087
5.675,0.11,0.283,1.85
13.02,0.275,1.259,4.788
11.01,0.135,0.666,2.649
7.562,0.122,0.566,2.098
5.98,0.097,0.434,1.807
4.585,0.088,0.352,1.713
11.26,0.827,0.628,4.042
27.17,0.772,1.212,4.928
31.96,1.36,3.101,9.173
63.51,0.708,4.767,9.443
33.8,0.36,4.463,7.192
39.53,0.455,10.49,5.27
26.32,0.448,4.501,4.486
15.12,0.301,1.94,3.892
11.78,0.218,1.281,3.21
9.853,0.186,1.022,2.967
12.06,0.202,1.297,4.358
15.41,0.257,1.15,5.56
41.63,0.731,2.523,10.12
16.93,0.362,1.322,9.076
57.85,0.618,2.324,20.61
22.4,0.418,1.368,9.17
58.15,0.654,6.224,32.69
99.28,0.762,7.784,30.62
31.96,0.39,2.465,14.51
21.4,0.292,1.668,10.25
16.61,0.236,1.273,7.839
13.57,0.204,1.035,6.316
15.16,0.2,1.074,6.785
15.43,0.187,0.977,5.32
12.62,0.268,0.983,5.218
86.04,2.298,5.162,25.63
69.11,1.284,4.517,22.99
39.15,0.659,2.698,13.89
22.33,0.407,1.532,9.741
17.26,0.326,1.21,7.832
14.47,0.281,1.054,6.454
12.45,0.251,0.916,5.411
10.98,0.227,0.895,4.675
9.913,0.213,0.782,4.118
9.174,0.203,0.742,3.69
8.613,0.2,0.708,3.391
8.026,0.184,0.655,3.118
7.452,0.171,0.612,2.877
20.16,1.824,7.048,6.462
59.01,1.756,9.253,11.7
182.8,3.974,37.58,37.79
121.2,1.728,19.14,36.01
193.7,3.1,24.82,51.79
180.7,4.037,23.47,42.14
109.6,2.243,19.07,28.78
53.1,0.988,6.342,17.24
113.7,2.61,25.42,27.27
263.9,4.195,41.68,49.71
99.36,2.342,11.77,25.94
51.4,1.455,5.787,16.4
277.4,4.781,50.14,65.06
134.6,1.462,12.33,32.82
87.42,1.447,14.29,23.88
106.6,1.798,21.15,22.79
102.5,2.825,13.55,23.04
69.81,1.25,7.649,17.51
42.74,0.885,4.601,13.19
42.71,3.691,8.24,11.95
105.1,2.036,22.08,13.15
76.9,1.183,9.515,11.19
37.27,0.844,4.882,8.536
49.01,1.452,6.523,9.112
46.1,1.182,5.836,8.197
29.18,0.834,3.675,6.795
23.39,0.673,2.809,5.951
24.3,0.628,3.251,8.047
21.88,0.553,2.499,7.112
22.05,0.568,2.168,6.747
44.13,1.523,3.792,9.614
28.54,0.749,2.761,8.523
21.75,0.565,2.096,6.955
18.28,0.478,1.774,6.005
16.19,0.454,1.598,5.213
14.58,0.411,1.407,4.665
13.17,0.374,1.275,4.117
12.11,0.341,1.162,3.713
11.16,0.314,1.071,3.409
10.3,0.293,0.989,3.161
9.501,0.276,0.914,2.925
8.883,0.262,0.835,2.703
8.323,0.246,0.755,2.535
7.326,0.227,0.631,2.351
7.542,0.225,0.773,2.296
8.08,0.234,0.814,2.5
8.356,0.225,0.838,2.509
7.802,0.215,0.808,2.326
7.343,0.206,0.741,2.268
46.59,0.555,5.971,12.45
100.7,2.507,16.83,31.7
273.8,1.569,28.07,59.34
82.19,2.542,14.42,23.76
371.5,8.451,84.97,88.74
231,1.692,28.43,52.97
164.5,1.884,12.64,57.39
62.32,1.165,5.992,22.02
49.88,1.707,6.229,17.02
60.88,1.289,6.546,14.03
33.38,0.855,3.675,10.45
28.85,0.872,3.297,8.684
25.06,0.705,2.735,7.419
22.35,0.615,2.338,6.671
20.71,0.569,2.109,6.592
20.86,0.489,1.895,6.432
19.55,0.442,1.761,5.541
105.2,3.116,19.1,12.41
59.74,1.129,6.659,9.892
237.3,9.463,66.76,23.53
105,1.715,14.06,17.65
49.43,1.052,6.696,13.6
80.31,1.047,7.833,20.35
42.33,0.767,4.509,11.69
28.79,0.594,2.99,8.989
23.77,0.542,2.522,7.68
21.1,0.488,2.253,6.586
18.66,0.462,2.003,5.698
16.53,0.422,1.732,4.958
14.91,0.393,1.586,4.386
13.9,0.364,1.471,3.981
12.73,0.34,1.324,3.606
11.95,0.325,1.263,3.352
11.22,0.308,1.184,3.164
10.45,0.279,1.092,2.893
9.546,0.255,0.977,2.666
8.372,0.216,0.783,2.425
7.69,0.232,0.777,2.311
7.803,0.205,0.739,2.228
7.721,0.248,0.751,2.257
7.375,0.232,0.681,2.143
6.579,0.217,0.631,2.016
6.346,0.192,0.605,1.919
6.068,0.207,0.65,1.846
5.773,0.179,0.583,1.81
5.343,0.188,0.575,1.737
5.479,0.179,0.589,1.701
12.96,0.25,1.282,4.719
48.53,1.333,5.745,7.985
79.02,1.892,9.681,11.66
27.46,0.658,3.35,6.31
18.28,0.456,2.163,4.96
14.52,0.375,1.683,4.311
12.39,0.326,1.393,3.882
13.07,0.312,1.333,5.712
15.97,0.296,1.515,4.911
15.24,0.263,1.328,4.137
19.86,0.309,2.018,6.386
27.43,0.308,2.146,7.406
43.67,0.507,2.831,15.6
43.98,0.536,2.913,11.99
24.66,0.336,2.267,8.531
19.13,0.332,1.73,7.047
25.71,0.846,3.387,7.487
25.24,1.312,4.525,6.834
35.85,0.895,6.282,7.58
38.42,0.653,4.086,7.087
205.3,1.756,22.49,52.57
88.89,1.032,7.461,25.51
46.66,0.595,3.858,16.95
38.41,0.51,2.884,12.97
29.45,0.593,2.356,11.33
44.75,1.736,4.265,13.35
38.16,0.841,3.513,9.947
26.42,0.804,2.46,8.991
86.57,2.287,6.155,20.37
60.31,3.238,6.851,16.07
109.5,2.12,10.2,19.64
53.43,0.948,4.06,14.6
33.49,0.707,3.101,12.28
32.18,0.601,3.117,10.98
43.75,1.08,3.445,14.81
30.14,0.675,2.393,10.23
43.82,0.863,2.436,31.27
100.9,1.64,10.53,26.35
142.6,3.271,21.1,36.34
210.2,2.881,27.48,44.01
103.7,1.995,13.77,25.26
56.92,1.418,7.108,17.14
51.45,1.432,7.078,13.51
37.98,1.019,4.461,10.88
28,0.723,3.126,8.74
50.8,1.137,3.459,16.79
45.25,1.548,3.47,14.07
108.8,5.569,18.21,20.33
129.9,2.568,17.17,21.83
73.31,2.557,10.23,14.84
43.41,1.445,5.565,11.51
29.84,0.871,3.441,9.278
27.39,1.783,3.436,8.437
25.39,0.926,2.93,7.822
19.46,0.716,2.149,7.093
17.05,0.7,1.891,5.705
24.69,1.341,5.261,7.235
35.22,1.245,5.189,8.098
50.03,1.49,6.554,8.516
27.64,0.73,3.353,6.885
19.64,0.54,2.329,6.331
16.82,0.463,1.844,5.763
14.86,0.433,1.563,5.234
13.27,0.418,1.398,4.781
15.63,0.406,1.622,6.129
15.52,0.487,2.016,5.042
17.81,0.431,1.918,4.697
12.56,0.35,1.29,4.007
10.51,0.308,1.09,3.674
9.624,0.309,1.015,3.48
11.08,0.517,1.732,3.885
49.17,1.102,7.022,6.071
121.5,3.13,15.36,18.98
57.59,0.893,5.864,11.06
30.59,0.632,3.095,8.037
35.8,1.061,5.071,8.282
66.82,0.725,8.564,17.29
30.56,0.522,3.528,9.744
21.75,0.444,2.378,7.925
18.99,0.402,1.959,7.214
18.48,0.361,1.915,6.74
17.65,0.346,1.701,6.265
22.7,0.452,2.342,8.186
19.48,0.351,1.875,6.095
21.97,0.339,2.922,8.729
28.86,0.334,2.971,7.193
27.3,0.339,2.862,6.551
17.84,0.29,1.932,5.614
155.5,6.731,25.95,23.21
56.31,1.146,6.695,12.56
29.01,0.605,3.518,8.799
21.51,0.459,2.504,7.15
18.15,0.435,2.013,6.719
17.15,0.394,1.638,5.834
14.57,0.487,1.454,4.943
18.44,0.509,2.284,5.081
23.76,0.437,2.902,6.144
27.55,0.747,3.511,5.852
19.5,0.575,2.514,4.912
55.83,4.915,8.487,27.19
156,1.979,9.994,28.2
40.1,0.73,2.992,13.05
24.34,0.487,1.957,9.157
18.14,0.388,1.482,7.138
15.08,0.333,1.223,5.963
13.07,0.288,1.071,5.058
11.45,0.255,0.933,4.361
10.03,0.236,0.84,3.884
9.211,0.223,0.789,3.652
8.619,0.207,0.736,3.613
7.938,0.19,0.679,3.144
7.3,0.171,0.618,2.821
6.916,0.163,0.598,2.676
8.369,0.152,2.149,2.506
7.593,0.138,1.02,2.323
5.784,0.129,0.606,2.015
5.572,0.139,0.552,1.953
6.018,0.168,0.696,1.993
5.631,0.157,0.885,1.917
6.027,0.138,1.386,1.864
6.13,0.134,1.378,1.865
7.21,0.144,1.499,2.474
6.595,0.123,0.873,2.15
5.92,0.124,0.699,2.117
6.355,0.15,1.224,2.063
5.631,0.109,0.725,1.805
4.608,0.095,0.504,1.647
4.176,0.162,0.466,1.598
4.03,0.173,0.47,1.813
3.669,0.12,0.416,1.579
3.412,0.092,0.366,1.45
3.226,0.082,0.34,1.374
3.094,0.081,0.321,1.317
3.013,0.078,0.318,1.322
2.981,0.076,0.312,1.269
2.883,0.066,0.29,1.237
2.805,0.068,0.277,1.214
2.724,0.07,0.265,1.181
2.634,0.059,0.254,1.053
2.581,0.052,0.249,0.957
2.554,0.052,0.249,0.974
2.55,0.058,0.248,0.924
2.566,0.057,0.248,0.918
2.537,0.053,0.233,0.882
2.434,0.051,0.224,0.875
2.395,0.049,0.215,0.859
2.351,0.046,0.211,0.83
2.314,0.045,0.211,0.817
2.286,0.042,0.218,0.802
2.424,0.052,0.216,0.826
3.129,0.052,0.211,0.832
2.54,0.043,0.199,0.833
3.172,0.259,0.391,1.487
5.497,0.106,0.498,1.334
4.144,0.066,0.312,1.096
3.017,0.054,0.265,0.945
2.672,0.054,0.241,0.864
2.508,0.054,0.226,0.839
2.58,0.059,0.27,0.82
2.584,0.055,0.259,0.802
2.778,0.085,0.295,1.118
5.19,0.136,0.519,1.217
5.025,0.076,0.367,1.028
3.351,0.061,0.301,0.915
2.753,0.057,0.294,0.853
2.54,0.059,0.284,0.945
2.634,0.065,0.237,1.543
10.93,0.064,0.265,10.83
57.59,0.178,0.56,11.51
13.34,0.081,0.419,3.995
8.355,0.074,0.334,2.732
6.559,0.057,0.281,2.125
4.809,0.057,0.249,1.864
4.124,0.055,0.243,1.809
3.691,0.074,0.241,1.814
5.772,0.076,0.297,2.389
6.01,0.052,0.269,2.077
4.477,0.043,0.21,1.703
3.5,0.042,0.198,1.511
2.936,0.042,0.192,1.383
2.717,0.039,0.18,1.279
2.504,0.04,0.174,1.306
2.513,0.047,0.183,1.382
3.167,0.067,0.207,3.262
4.674,0.065,0.196,4.231
7.641,0.221,0.207,5.979
5.593,0.08,0.212,2.883
3.595,0.066,0.192,2.177
7.769,0.271,1,2.736
15.99,0.177,0.956,3.572
8.831,0.111,0.484,2.661
7.335,0.148,0.439,3.854
75.57,0.699,3.629,25.65
35.63,0.213,1.603,12.74
14.91,0.129,0.675,6.656
11.17,0.13,0.452,9.373
15.06,0.134,0.408,7.335
13.6,0.154,0.402,7.843
11.47,0.115,0.389,5.03
8.219,0.094,0.324,4.147
6.734,0.082,0.28,3.446
5.689,0.078,0.236,2.969
5.518,0.111,0.275,3.387
7.785,0.104,0.395,3.392
6.8,0.085,0.362,2.888
8.429,0.09,0.412,3.629
27.64,0.249,3.059,4.237
53.45,1.375,6.075,9.385
65.46,0.985,3.845,17.83
31.21,0.673,3.563,9.163
121.3,1.664,19.97,22.72
53.47,0.868,5.757,12.93
28.32,0.485,3.334,9.601
82.19,1.221,7.935,24.1
41.24,0.99,3.23,13.29
23.01,0.488,1.78,8.847
16.19,0.324,1.2,6.865
51.94,0.766,4.821,31.82
55.37,0.56,4.088,19.37
37.92,0.388,4.462,14.49
68.64,0.429,4.501,13.55
25.76,0.294,2.001,8.898
36.42,0.39,5.241,9.025
77.75,1.468,13.47,12.74
73.45,1.14,7.624,12.88
70.64,1.713,6.6,15.81
44.82,0.786,3.286,13.48
28.84,0.495,2.121,9.417
21.62,0.398,1.711,7.82
18.24,0.335,1.495,6.671
16.08,0.507,1.537,6.835
27.02,0.715,2.162,8.781
19.7,0.496,3.043,7.108
64.22,0.593,5.831,8.914
27.19,0.374,2.346,6.5
21.49,0.39,1.798,6.469
23.94,0.347,1.601,5.892
17.42,0.274,1.322,4.952
14.98,0.236,1.158,4.481
13.16,0.206,0.987,3.927
12.01,0.235,1.445,3.843
23.91,0.403,4.611,5.209
18.72,0.304,2.266,4.505
59.04,3.066,8.739,13.3
60.13,1.274,7.844,12.65
31.71,0.637,3.705,8.902
21.94,0.433,2.324,7.194
17.32,0.336,1.724,6.019
14.29,0.279,1.393,5.11
12.51,0.257,1.217,4.448
11.26,0.227,1.023,3.92
10.15,0.212,0.909,3.555
9.357,0.193,0.834,3.233
8.436,0.176,0.769,2.94
7.889,0.169,0.721,2.758
10.18,0.28,1.201,3.468
11.72,0.251,1.192,3.052
9.014,0.198,0.887,2.621
8.143,0.232,0.773,2.431
8.011,0.493,0.759,2.292
7.235,0.312,0.696,2.156
6.613,0.247,0.632,2.045
6.788,0.386,0.659,2.03
8.235,0.977,0.858,2.062
11.12,1.905,1.423,2.222
20.91,2.009,2.564,3.843
53.66,3.914,9.742,5.589
50.12,1.61,6.326,7.4
146.4,5.105,20.23,25.75
100.1,3.159,14.37,18.62
56.45,1.317,5.816,12.83
32.32,0.849,3.264,9.31
24.62,0.715,2.441,11.48
94.91,1.483,6.922,37.1
150.8,1.333,11.16,40.28
62.75,0.954,6.05,20.29
43.9,1.062,4.316,16.85
36.8,0.881,3.638,13.26
82.13,0.699,7.248,15.8
89.21,1.896,9.054,15.45
41.34,0.806,3.901,11.33
151.2,2.618,15.67,34.92
105.5,3.01,12.14,22.57
104.9,2.359,9.179,23.32
93.6,1.869,16.37,18.79
53.1,1.106,6.814,13.79
37.26,0.967,5.106,11.73
36.56,0.93,5.155,10.23
43.43,1.84,5.453,10.06
30.9,2.072,3.546,7.95
33.11,1.426,4.087,8.915
31.42,0.948,3.725,8.06
53,1.361,5.966,10.97
76.35,3.265,11.78,15.43
139.2,5.778,21.17,24.3
117.1,1.702,8.925,30.81
66.09,1.212,5.814,22.87
74.5,1.176,8.296,20.77
61.59,0.968,6.281,18.48
82.85,1.543,8.16,29.16
59.55,1.104,5.343,18.45
37.67,0.947,3.722,16.09
137.8,3.951,16.9,44.42
301.1,7.42,49.68,65.72
353.4,7.99,54.8,77.06
126.5,2.545,14.48,33.57
84.98,3.316,9.749,22.92
71.29,1.745,7.841,18.04
89.02,2.465,14.29,20.42
75.67,1.572,8.472,17.9
43.98,1.072,4.845,13.17
34.67,0.919,3.996,10.82
30.92,2.116,3.69,9.346
78.57,4.515,14.93,10.24
45.32,1.71,7.122,8.335
38.46,1.381,5.854,8.704
45.81,1.08,7.262,8.571
45.96,0.877,4.657,12.07
58.56,1.346,7.078,12.3
41.8,1.731,13.16,12.53
285.6,4.288,49.61,44.98
69.88,1.177,7.739,18.51
40.18,0.821,4.363,12.74
29.12,0.675,3.088,9.819
24.2,0.613,2.587,8.155
20.79,0.543,2.227,6.85
18.09,0.476,1.901,5.73
15.87,0.444,1.622,4.86
14.82,0.453,1.598,4.575
15.65,0.445,1.761,4.199
13.33,0.382,1.478,3.598
11.11,0.327,1.151,3.112
10.32,0.307,1.098,2.907
10.47,0.299,1.045,2.778
10.07,0.295,1.031,2.677
9.448,0.281,0.937,2.532
9.491,0.297,1.184,2.387
16.32,0.429,3.658,3.289
81.91,0.898,10.02,18.16
28.68,0.627,3.551,7.447
28.15,0.581,3.765,8.419
32.98,0.524,3.452,8.056
103.5,0.948,14.26,22.16
215,3.452,32.01,63.96
87.31,1.638,10.76,23.42
48.45,1.525,8.912,15.82
149.3,1.896,14.49,30.68
59.19,0.983,7.543,17.59
154.4,1.778,24.04,31.4
96.52,1.202,8.73,32.6
69.96,0.837,5.465,22.41
103.7,1.193,11.52,29.11
140.1,3.45,14.65,36.19
93.81,2.385,10.84,24.1
142.1,1.633,23.33,25.43
72.04,0.998,7.321,17.17
135.1,1.602,16.76,34.23
95.52,1.11,9.486,24.66
51.67,0.843,5.483,15.73
48.46,1.746,5.938,13.49
56.62,2.256,8.701,14.42
183.1,4.023,19.88,23.39
69.18,1.914,9.238,15.32
43.42,1.354,5.403,12.54
35.26,1.13,4.143,9.925
27.53,0.839,3.142,8.286
23.29,0.701,2.533,7.131
20.18,0.606,2.181,6.187
18.06,0.523,1.923,5.474
16.27,0.481,1.667,4.873
15.03,0.511,1.547,4.436
14.04,0.475,1.467,4.017
13.28,0.445,1.357,3.691
12.34,0.399,1.25,3.433
11.48,0.368,1.162,3.153
10.84,0.334,1.097,2.956
10.21,0.313,1.008,2.806
9.69,0.298,0.944,2.691
9.287,0.28,0.921,2.563
8.721,0.278,0.921,2.436
8.285,0.272,0.872,2.361
8.031,0.27,0.837,2.268
8.45,0.385,0.998,2.311
10.73,0.351,1.172,2.233
8.925,0.298,1.014,2.087
8.472,0.258,1.044,1.94
7.406,0.236,0.874,1.927
7.118,0.223,0.826,1.864
6.841,0.214,0.778,1.829
8.5,0.499,0.906,3.03
13.33,0.467,1.213,2.793
9.768,0.325,0.919,2.235
